"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"TFEB","P19484","","transcription factor EB(TFEB)","Homo sapiens"
"TFPI","P10646","","tissue factor pathway inhibitor(TFPI)","Homo sapiens"
"TFRC","P02786","","transferrin receptor(TFRC)","Homo sapiens"
"TGFBRAP1","Q8WUH2","","transforming growth factor beta receptor associated protein 1(TGFBRAP1)","Homo sapiens"
"TGOLN2","O43493","","trans-golgi network protein 2(TGOLN2)","Homo sapiens"
"THBS2","P35442","","thrombospondin 2(THBS2)","Homo sapiens"
"THBS4","P35443","","thrombospondin 4(THBS4)","Homo sapiens"
"THEMIS2","Q5TEJ8","","thymocyte selection associated family member 2(THEMIS2)","Homo sapiens"
"THOP1","P52888","","thimet oligopeptidase 1(THOP1)","Homo sapiens"
"THRAP3","Q9Y2W1","","thyroid hormone receptor associated protein 3(THRAP3)","Homo sapiens"
"THSD4","Q6ZMP0","","thrombospondin type 1 domain containing 4(THSD4)","Homo sapiens"
"TIMM10","P62072","","translocase of inner mitochondrial membrane 10(TIMM10)","Homo sapiens"
"TIMM9","Q9Y5J7","","translocase of inner mitochondrial membrane 9(TIMM9)","Homo sapiens"
"TINAGL1","Q9GZM7","","tubulointerstitial nephritis antigen like 1(TINAGL1)","Homo sapiens"
"TJP3","O95049","","tight junction protein 3(TJP3)","Homo sapiens"
"TK1","O00142","","thymidine kinase 1(TK1)","Homo sapiens"
"TK2","O00142","","thymidine kinase 2(TK2)","Homo sapiens"
"TKFC","Q3LXA3","","triokinase and FMN cyclase(TKFC)","Homo sapiens"
"TKT","P29401","","transketolase(TKT)","Homo sapiens"
"TLK1","Q9UKI8","","tousled like kinase 1(TLK1)","Homo sapiens"
"TM7SF2","O76062","","transmembrane 7 superfamily member 2(TM7SF2)","Homo sapiens"
"TM9SF4","Q92544","","transmembrane 9 superfamily member 4(TM9SF4)","Homo sapiens"
"TMBIM6","P55061","","transmembrane BAX inhibitor motif containing 6(TMBIM6)","Homo sapiens"
"TMC4","Q7Z404","","transmembrane channel like 4(TMC4)","Homo sapiens"
"TMCC1","O94876","","transmembrane and coiled-coil domain family 1(TMCC1)","Homo sapiens"
"TMCC3","Q9ULS5","","transmembrane and coiled-coil domain family 3(TMCC3)","Homo sapiens"
"TMCO3","Q6UWJ1","","transmembrane and coiled-coil domains 3(TMCO3)","Homo sapiens"
"TMCO4","Q5TGY1","","transmembrane and coiled-coil domains 4(TMCO4)","Homo sapiens"
"TMED1","Q13445","","transmembrane p24 trafficking protein 1(TMED1)","Homo sapiens"
"TMEM115","Q12893","","transmembrane protein 115(TMEM115)","Homo sapiens"
"TMEM120A","Q9BXJ8","","transmembrane protein 120A(TMEM120A)","Homo sapiens"
"TMEM120B","A0PK00","","transmembrane protein 120B(TMEM120B)","Homo sapiens"
"TMEM132A","Q24JP5","","transmembrane protein 132A(TMEM132A)","Homo sapiens"
"TMEM134","Q9H6X4","","transmembrane protein 134(TMEM134)","Homo sapiens"
"TMEM135","Q86UB9","","transmembrane protein 135(TMEM135)","Homo sapiens"
"TMEM161B","Q8NDZ6","","transmembrane protein 161B(TMEM161B)","Homo sapiens"
"TMEM165","Q9HC07","","transmembrane protein 165(TMEM165)","Homo sapiens"
"TMEM168","Q9H0V1","","transmembrane protein 168(TMEM168)","Homo sapiens"
"TMEM205","Q6UW68","","transmembrane protein 205(TMEM205)","Homo sapiens"
"TMEM214","Q6NUQ4","","transmembrane protein 214(TMEM214)","Homo sapiens"
"TMEM222","Q9H0R3","","transmembrane protein 222(TMEM222)","Homo sapiens"
"TMEM223","A0PJW6","","transmembrane protein 223(TMEM223)","Homo sapiens"
"TMEM245","Q9H330","","transmembrane protein 245(TMEM245)","Homo sapiens"
"TMEM260","Q9NX78","","transmembrane protein 260(TMEM260)","Homo sapiens"
"TMEM30A","Q9NV96","","transmembrane protein 30A(TMEM30A)","Homo sapiens"
"TMEM30B","Q3MIR4","","transmembrane protein 30B(TMEM30B)","Homo sapiens"
"TMEM43","Q9BTV4","","transmembrane protein 43(TMEM43)","Homo sapiens"
"TMEM45B","Q96B21","","transmembrane protein 45B(TMEM45B)","Homo sapiens"
"TMEM62","Q0P6H9","","transmembrane protein 62(TMEM62)","Homo sapiens"
"TMEM63B","Q5T3F8","","transmembrane protein 63B(TMEM63B)","Homo sapiens"
"TMEM63C","Q9P1W3","","transmembrane protein 63C(TMEM63C)","Homo sapiens"
"TMEM64","Q6YI46","","transmembrane protein 64(TMEM64)","Homo sapiens"
"TMEM65","Q6PI78","","transmembrane protein 65(TMEM65)","Homo sapiens"
"TMEM87A","Q8NBN3","","transmembrane protein 87A(TMEM87A)","Homo sapiens"
"TMLHE","Q9NVH6","","trimethyllysine hydroxylase, epsilon(TMLHE)","Homo sapiens"
"TMOD1","P28289","","tropomodulin 1(TMOD1)","Homo sapiens"
"TMOD2","Q9NZR1","","tropomodulin 2(TMOD2)","Homo sapiens"
"TMT1A","Q9H8H3","","thiol methyltransferase 1A(TMT1A)","Homo sapiens"
"TMUB1","Q9BVT8","","transmembrane and ubiquitin like domain containing 1(TMUB1)","Homo sapiens"
"TNFRSF1B","P20333","","TNF receptor superfamily member 1B(TNFRSF1B)","Homo sapiens"
"TNK1","Q13470","","tyrosine kinase non receptor 1(TNK1)","Homo sapiens"
"TNS3","Q68CZ2","","tensin 3(TNS3)","Homo sapiens"
"TNS4","Q8IZW8","","tensin 4(TNS4)","Homo sapiens"
"TOM1L2","Q6ZVM7","","target of myb1 like 2 membrane trafficking protein(TOM1L2)","Homo sapiens"
"TOMM40L","Q969M1","","translocase of outer mitochondrial membrane 40 like(TOMM40L)","Homo sapiens"
"TOP1","P11387","","DNA topoisomerase I(TOP1)","Homo sapiens"
"TOP1MT","Q969P6","","DNA topoisomerase I mitochondrial(TOP1MT)","Homo sapiens"
"TOPORS","Q9NS56","","TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase(TOPORS)","Homo sapiens"
"TOR1A","O14656","","torsin family 1 member A(TOR1A)","Homo sapiens"
"TOR2A","Q5JU69,Q8N2E6","","torsin family 2 member A(TOR2A)","Homo sapiens"
"TP53I11","O14683","","tumor protein p53 inducible protein 11(TP53I11)","Homo sapiens"
"TP53I3","Q53FA7","","tumor protein p53 inducible protein 3(TP53I3)","Homo sapiens"
"TP63","Q9H3D4","","tumor protein p63(TP63)","Homo sapiens"
"TP73","O15350","","tumor protein p73(TP73)","Homo sapiens"
"TPBG","Q13641","","trophoblast glycoprotein(TPBG)","Homo sapiens"
"TPM1","P09493","","tropomyosin 1(TPM1)","Homo sapiens"
"TPM3","P09493","","tropomyosin 3(TPM3)","Homo sapiens"
"TPMT","P51580","","thiopurine S-methyltransferase(TPMT)","Homo sapiens"
"TPP1","O14773","","tripeptidyl peptidase 1(TPP1)","Homo sapiens"
"TPRG1","Q6ZUI0","","tumor protein p63 regulated 1(TPRG1)","Homo sapiens"
"TPRN","Q4KMQ1","","taperin(TPRN)","Homo sapiens"
"TPST1","O60507","","tyrosylprotein sulfotransferase 1(TPST1)","Homo sapiens"
"TRA2A","Q13595","","transformer 2 alpha homolog(TRA2A)","Homo sapiens"
"TRA2B","P62995","","transformer 2 beta homolog(TRA2B)","Homo sapiens"
"TRABD","Q9H4I3","","TraB domain containing(TRABD)","Homo sapiens"
"TRAF2","Q12933","","TNF receptor associated factor 2(TRAF2)","Homo sapiens"
"TRAM2","Q15035","","translocation associated membrane protein 2(TRAM2)","Homo sapiens"
"TRAPPC10","P48553","","trafficking protein particle complex subunit 10(TRAPPC10)","Homo sapiens"
"TRAPPC14","Q8WVR3","","trafficking protein particle complex subunit 14(TRAPPC14)","Homo sapiens"
"TRAPPC2","P0DI81","","trafficking protein particle complex subunit 2(TRAPPC2)","Homo sapiens"
"TRAPPC2B","P0DI82","","trafficking protein particle complex subunit 2B(TRAPPC2B)","Homo sapiens"
"TRAPPC4","Q9Y296","","trafficking protein particle complex subunit 4(TRAPPC4)","Homo sapiens"
"TRIB1","Q96RU8","","tribbles pseudokinase 1(TRIB1)","Homo sapiens"
"TRIM13","O60858","","tripartite motif containing 13(TRIM13)","Homo sapiens"
"TRIM2","Q9C040","","tripartite motif containing 2(TRIM2)","Homo sapiens"
"TRIM23","P36406","","tripartite motif containing 23(TRIM23)","Homo sapiens"
"TRIM31","Q9BZY9","","tripartite motif containing 31(TRIM31)","Homo sapiens"
"TRPM4","Q8TD43","","transient receptor potential cation channel subfamily M member 4(TRPM4)","Homo sapiens"
"TRPM7","Q96QT4","","transient receptor potential cation channel subfamily M member 7(TRPM7)","Homo sapiens"
"TRPV2","Q9Y5S1","","transient receptor potential cation channel subfamily V member 2(TRPV2)","Homo sapiens"
"TRPV4","Q9HBA0","","transient receptor potential cation channel subfamily V member 4(TRPV4)","Homo sapiens"
"TSC22D4","Q9Y3Q8","","TSC22 domain family member 4(TSC22D4)","Homo sapiens"
"TSFM","P43897","","Ts translation elongation factor, mitochondrial(TSFM)","Homo sapiens"
"TSKU","Q8WUA8","","tsukushi, small leucine rich proteoglycan(TSKU)","Homo sapiens"
"TSPO","P30536","","translocator protein(TSPO)","Homo sapiens"
"TTC17","Q96AE7","","tetratricopeptide repeat domain 17(TTC17)","Homo sapiens"
"TTC21A","Q8NDW8","","tetratricopeptide repeat domain 21A(TTC21A)","Homo sapiens"
"TTC22","Q5TAA0","","tetratricopeptide repeat domain 22(TTC22)","Homo sapiens"
"TTC39B","Q5VTQ0","","tetratricopeptide repeat domain 39B(TTC39B)","Homo sapiens"
"TTC7A","Q9ULT0","","tetratricopeptide repeat domain 7A(TTC7A)","Homo sapiens"
"TTC7B","Q86TV6","","tetratricopeptide repeat domain 7B(TTC7B)","Homo sapiens"
"TTC9","Q92623","","tetratricopeptide repeat domain 9(TTC9)","Homo sapiens"
"TUBB2A","Q13885","","tubulin beta 2A class IIa(TUBB2A)","Homo sapiens"
"TUBB2B","Q9BVA1","","tubulin beta 2B class IIb(TUBB2B)","Homo sapiens"
"TUBB4B","P68371","","tubulin beta 4B class IVb(TUBB4B)","Homo sapiens"
"TUFM","P49411","","Tu translation elongation factor, mitochondrial(TUFM)","Homo sapiens"
"TULP3","O75386","","TUB like protein 3(TULP3)","Homo sapiens"
"TUSC3","Q13454","","tumor suppressor candidate 3(TUSC3)","Homo sapiens"
"TVP23B","Q96ET8,Q9NYZ1","","trans-golgi network vesicle protein 23 homolog B(TVP23B)","Homo sapiens"
"TVP23C","Q96ET8,Q9NYZ1","","trans-golgi network vesicle protein 23 homolog C(TVP23C)","Homo sapiens"
"TWNK","Q96RR1","","twinkle mtDNA helicase(TWNK)","Homo sapiens"
"TXNDC11","Q6PKC3","","thioredoxin domain containing 11(TXNDC11)","Homo sapiens"
"TXNRD2","Q9NNW7","","thioredoxin reductase 2(TXNRD2)","Homo sapiens"
"TXNRD3","Q86VQ6","","thioredoxin reductase 3(TXNRD3)","Homo sapiens"
"TYMS","P04818","","thymidylate synthetase(TYMS)","Homo sapiens"
"TYW1","Q9NV66","","tRNA-yW synthesizing protein 1 homolog(TYW1)","Homo sapiens"
"TYW1B","Q6NUM6","","tRNA-yW synthesizing protein 1 homolog B(TYW1B)","Homo sapiens"
"UAP1L1","Q3KQV9","","UDP-N-acetylglucosamine pyrophosphorylase 1 like 1(UAP1L1)","Homo sapiens"
"UBA2","Q9UBT2","","ubiquitin like modifier activating enzyme 2(UBA2)","Homo sapiens"
"UBA7","P41226","","ubiquitin like modifier activating enzyme 7(UBA7)","Homo sapiens"
"UBAC1","Q9BSL1","","UBA domain containing 1(UBAC1)","Homo sapiens"
"UBE2F","Q969M7","","ubiquitin conjugating enzyme E2 F (putative)(UBE2F)","Homo sapiens"
"UBE2H","P62256","","ubiquitin conjugating enzyme E2 H(UBE2H)","Homo sapiens"
"UBE2L3","P68036","","ubiquitin conjugating enzyme E2 L3(UBE2L3)","Homo sapiens"
"UBE2L5","A0A1B0GUS4","","ubiquitin conjugating enzyme E2 L5(UBE2L5)","Homo sapiens"
"UBN2","Q6ZU65","","ubinuclein 2(UBN2)","Homo sapiens"
"UBQLN1","Q9UMX0","","ubiquilin 1(UBQLN1)","Homo sapiens"
"UBXN8","O00124","","UBX domain protein 8(UBXN8)","Homo sapiens"
"UCK2","Q9BZX2","","uridine-cytidine kinase 2(UCK2)","Homo sapiens"
"UEVLD","Q8IX04","","UEV and lactate/malate dehyrogenase domains(UEVLD)","Homo sapiens"
"UGT1A1","P22309","","UDP glucuronosyltransferase family 1 member A1(UGT1A1)","Homo sapiens"
"UGT1A10","Q9HAW8","","UDP glucuronosyltransferase family 1 member A10(UGT1A10)","Homo sapiens"
"UGT1A3","P35503","","UDP glucuronosyltransferase family 1 member A3(UGT1A3)","Homo sapiens"
"UGT1A4","P22310","","UDP glucuronosyltransferase family 1 member A4(UGT1A4)","Homo sapiens"
"UGT1A5","P35504","","UDP glucuronosyltransferase family 1 member A5(UGT1A5)","Homo sapiens"
"UGT1A6","P19224","","UDP glucuronosyltransferase family 1 member A6(UGT1A6)","Homo sapiens"
"UGT1A7","Q9HAW7","","UDP glucuronosyltransferase family 1 member A7(UGT1A7)","Homo sapiens"
"UGT1A8","Q9HAW9","","UDP glucuronosyltransferase family 1 member A8(UGT1A8)","Homo sapiens"
"UGT1A9","O60656","","UDP glucuronosyltransferase family 1 member A9(UGT1A9)","Homo sapiens"
"ULK3","Q6PHR2","","unc-51 like kinase 3(ULK3)","Homo sapiens"
"UNC93B1","Q9H1C4","","unc-93 homolog B1, TLR signaling regulator(UNC93B1)","Homo sapiens"
"UNK","Q9C0B0","","unk zinc finger(UNK)","Homo sapiens"
"UPF3A","Q9H1J1","","UPF3A regulator of nonsense mediated mRNA decay(UPF3A)","Homo sapiens"
"UPK1A","O00322","","uroplakin 1A(UPK1A)","Homo sapiens"
"UQCC1","Q9NVA1","","ubiquinol-cytochrome c reductase complex assembly factor 1(UQCC1)","Homo sapiens"
"UQCC2","Q9BRT2","","ubiquinol-cytochrome c reductase complex assembly factor 2(UQCC2)","Homo sapiens"
"UQCRB","P14927","","ubiquinol-cytochrome c reductase binding protein(UQCRB)","Homo sapiens"
"UQCRQ","O14949","","ubiquinol-cytochrome c reductase complex III subunit VII(UQCRQ)","Homo sapiens"
"URB2","Q14146","","URB2 ribosome biogenesis homolog(URB2)","Homo sapiens"
"USP20","Q9Y2K6","","ubiquitin specific peptidase 20(USP20)","Homo sapiens"
"USP25","Q9UHP3","","ubiquitin specific peptidase 25(USP25)","Homo sapiens"
"USP30","Q70CQ3","","ubiquitin specific peptidase 30(USP30)","Homo sapiens"
"USP31","Q70CQ4","","ubiquitin specific peptidase 31(USP31)","Homo sapiens"
"USP33","Q8TEY7","","ubiquitin specific peptidase 33(USP33)","Homo sapiens"
"USP43","Q70EL4","","ubiquitin specific peptidase 43(USP43)","Homo sapiens"
"USP53","Q70EK8","","ubiquitin specific peptidase 53(USP53)","Homo sapiens"
"UTP25","Q68CQ4","","UTP25 small subunit processome component(UTP25)","Homo sapiens"
"UTP4","Q969X6","","UTP4 small subunit processome component(UTP4)","Homo sapiens"
"UVRAG","Q9P2Y5","","UV radiation resistance associated(UVRAG)","Homo sapiens"
"VAMP8","Q9BV40","","vesicle associated membrane protein 8(VAMP8)","Homo sapiens"
"VANGL1","Q8TAA9","","VANGL planar cell polarity protein 1(VANGL1)","Homo sapiens"
"VARS2","Q5ST30","","valyl-tRNA synthetase 2, mitochondrial(VARS2)","Homo sapiens"
"VASP","P50552","","vasodilator stimulated phosphoprotein(VASP)","Homo sapiens"
"VDR","P11473","","vitamin D receptor(VDR)","Homo sapiens"
"VGLL1","Q99990","","vestigial like family member 1(VGLL1)","Homo sapiens"
"VILL","O15195","","villin like(VILL)","Homo sapiens"
"VIM","P08670","","vimentin(VIM)","Homo sapiens"
"VKORC1L1","Q8N0U8","","vitamin K epoxide reductase complex subunit 1 like 1(VKORC1L1)","Homo sapiens"
"VMA12","Q8N511","","vacuolar ATPase assembly factor VMA12(VMA12)","Homo sapiens"
"VMA22","Q96NT0","","vacuolar ATPase assembly factor VMA22(VMA22)","Homo sapiens"
"VMP1","Q96GC9","","vacuole membrane protein 1(VMP1)","Homo sapiens"
"VPS18","Q9P253","","VPS18 core subunit of CORVET and HOPS complexes(VPS18)","Homo sapiens"
"VPS37C","A5D8V6","","VPS37C subunit of ESCRT-I(VPS37C)","Homo sapiens"
"VPS45","Q9NRW7","","vacuolar protein sorting 45 homolog(VPS45)","Homo sapiens"
"VPS4A","Q9UN37","","vacuolar protein sorting 4 homolog A(VPS4A)","Homo sapiens"
"VPS4B","O75351","","vacuolar protein sorting 4 homolog B(VPS4B)","Homo sapiens"
"VPS50","Q96JG6","","VPS50 subunit of EARP/GARPII complex(VPS50)","Homo sapiens"
"VTI1B","Q9UEU0","","vesicle transport through interaction with t-SNAREs 1B(VTI1B)","Homo sapiens"
"VTN","P04004","","vitronectin(VTN)","Homo sapiens"
"VWA1","Q6PCB0","","von Willebrand factor A domain containing 1(VWA1)","Homo sapiens"
"VWA2","Q5GFL6","","von Willebrand factor A domain containing 2(VWA2)","Homo sapiens"
"WASHC3","Q9Y3C0","","WASH complex subunit 3(WASHC3)","Homo sapiens"
"WASL","O00401","","WASP like actin nucleation promoting factor(WASL)","Homo sapiens"
"WDR12","Q9GZL7","","WD repeat domain 12(WDR12)","Homo sapiens"
"WDR13","Q9H1Z4","","WD repeat domain 13(WDR13)","Homo sapiens"
"WDR19","Q8NEZ3","","WD repeat domain 19(WDR19)","Homo sapiens"
"WDR24","Q96S15","","WD repeat domain 24(WDR24)","Homo sapiens"
"WDR33","Q9C0J8","","WD repeat domain 33(WDR33)","Homo sapiens"
"WDR37","Q9Y2I8","","WD repeat domain 37(WDR37)","Homo sapiens"
"WDR4","P57081","","WDR4 tRNA N7-guanosine methyltransferase non-catalytic subunit(WDR4)","Homo sapiens"
"WDR5","P61964","","WD repeat domain 5(WDR5)","Homo sapiens"
"WDR81","Q562E7","","WD repeat domain 81(WDR81)","Homo sapiens"
"WDR89","Q96FK6","","WD repeat domain 89(WDR89)","Homo sapiens"
"WDR90","Q96KV7","","WD repeat domain 90(WDR90)","Homo sapiens"
"WDTC1","Q8N5D0","","WD and tetratricopeptide repeats 1(WDTC1)","Homo sapiens"
"WFS1","O76024","","wolframin ER transmembrane glycoprotein(WFS1)","Homo sapiens"
"WHR1","P49842","","winged helix repair factor 1(WHR1)","Homo sapiens"
"WIPF2","Q8TF74","","WAS/WASL interacting protein family member 2(WIPF2)","Homo sapiens"
"WLS","Q5T9L3","","Wnt ligand secretion mediator(WLS)","Homo sapiens"
"WNK1","Q9H4A3","","WNK lysine deficient protein kinase 1(WNK1)","Homo sapiens"
"WNT5B","Q9H1J7","","Wnt family member 5B(WNT5B)","Homo sapiens"
"WWC2","Q6AWC2","","WW and C2 domain containing 2(WWC2)","Homo sapiens"
"WWC3","Q9ULE0","","WWC family member 3(WWC3)","Homo sapiens"
"WWP1","Q9H0M0","","WW domain containing E3 ubiquitin protein ligase 1(WWP1)","Homo sapiens"
"XDH","P47989","","xanthine dehydrogenase(XDH)","Homo sapiens"
"XPR1","Q9UBH6","","xenotropic and polytropic retrovirus receptor 1(XPR1)","Homo sapiens"
"XRN2","Q9H0D6","","5'-3' exoribonuclease 2(XRN2)","Homo sapiens"
"XYLT2","Q9H1B5","","xylosyltransferase 2(XYLT2)","Homo sapiens"
"YIF1A","O95070","","Yip1 interacting factor homolog A, membrane trafficking protein(YIF1A)","Homo sapiens"
"YIF1B","Q5BJH7","","Yip1 interacting factor homolog B, membrane trafficking protein(YIF1B)","Homo sapiens"
"YIPF1","Q9Y548","","Yip1 domain family member 1(YIPF1)","Homo sapiens"
"YIPF3","Q9GZM5","","Yip1 domain family member 3(YIPF3)","Homo sapiens"
"YWHAB","P31946","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta(YWHAB)","Homo sapiens"
"YWHAQ","P27348","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta(YWHAQ)","Homo sapiens"
"YWHAZ","P63104","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta(YWHAZ)","Homo sapiens"
"ZBTB16","Q05516","","zinc finger and BTB domain containing 16(ZBTB16)","Homo sapiens"
"ZBTB32","Q9Y2Y4","","zinc finger and BTB domain containing 32(ZBTB32)","Homo sapiens"
"ZBTB34","Q8NCN2","","zinc finger and BTB domain containing 34(ZBTB34)","Homo sapiens"
"ZBTB37","Q5TC79","","zinc finger and BTB domain containing 37(ZBTB37)","Homo sapiens"
"ZBTB39","O15060","","zinc finger and BTB domain containing 39(ZBTB39)","Homo sapiens"
"ZBTB7C","A1YPR0","","zinc finger and BTB domain containing 7C(ZBTB7C)","Homo sapiens"
"ZC2HC1A","Q96GY0","","zinc finger C2HC-type containing 1A(ZC2HC1A)","Homo sapiens"
"ZC3H18","Q86VM9","","zinc finger CCCH-type containing 18(ZC3H18)","Homo sapiens"
"ZC3H8","Q8N5P1","","zinc finger CCCH-type containing 8(ZC3H8)","Homo sapiens"
"ZDHHC17","Q8IUH5","","zinc finger DHHC-type palmitoyltransferase 17(ZDHHC17)","Homo sapiens"
"ZDHHC6","Q9H6R6","","zinc finger DHHC-type palmitoyltransferase 6(ZDHHC6)","Homo sapiens"
"ZER1","Q7Z7L7","","zyg-11 related cell cycle regulator(ZER1)","Homo sapiens"
"ZFAND5","O76080","","zinc finger AN1-type containing 5(ZFAND5)","Homo sapiens"
"ZFYVE26","Q68DK2","","zinc finger FYVE-type containing 26(ZFYVE26)","Homo sapiens"
"ZMIZ1","Q9ULJ6","","zinc finger MIZ-type containing 1(ZMIZ1)","Homo sapiens"
"ZNF326","Q5BKZ1","","zinc finger protein 326(ZNF326)","Homo sapiens"
"ZNF362","Q5T0B9","","zinc finger protein 362(ZNF362)","Homo sapiens"
"ZNF385A","Q96PM9","","zinc finger protein 385A(ZNF385A)","Homo sapiens"
"ZNF609","O15014","","zinc finger protein 609(ZNF609)","Homo sapiens"
"ZNF646","O15015","","zinc finger protein 646(ZNF646)","Homo sapiens"
"ZNF750","Q32MQ0","","zinc finger protein 750(ZNF750)","Homo sapiens"
"ZNHIT2","Q9UHR6","","zinc finger HIT-type containing 2(ZNHIT2)","Homo sapiens"
"ZNRF2","Q8NHG8","","zinc and ring finger 2(ZNRF2)","Homo sapiens"
"ZRANB3","Q5FWF4","","zinc finger RANBP2-type containing 3(ZRANB3)","Homo sapiens"
"ZSCAN29","Q8IWY8","","zinc finger and SCAN domain containing 29(ZSCAN29)","Homo sapiens"
"ZYG11B","Q9C0D3","","zyg-11 family member B, cell cycle regulator(ZYG11B)","Homo sapiens"
"ZZEF1","O43149","","zinc finger ZZ-type and EF-hand domain containing 1(ZZEF1)","Homo sapiens"

